Customer ID	Birth Date	Gender	Item Purchased	Category	Purchase Amount (USD)	Location	Size	Color	Season	Review Rating	Subscription Status	Payment Method	Shipping Type	Discount Applied	Promo Code Used	Previous Purchases	Preferred Payment Method	Frequency of Purchases
3333	1997/08/03	Female	T-shirt	Clothing	23	Washington	M	Silver	Summer	3.1	No	PayPal	2-Day Shipping	No	No	1	PayPal	Bi-Weekly
3334	1969/04/23	Female	Jeans	Clothing	35	Minnesota	M	Violet	Spring	4.2	No	Debit Card	Express	No	No	3	PayPal	Monthly
3335	1958/10/03	Female	Shirt	Clothing	23	California	M	Beige	Summer	3.4	No	Bank Transfer	Free Shipping	No	No	21	Credit Card	Annually
3336	1980/09/17	Female	Hat	Accessories	94	Texas	XL	Cyan	Winter	3.5	No	Credit Card	Express	No	No	48	Bank Transfer	Quarterly
3337	1985/04/20	Female	Blouse	Clothing	45	Montana	M	Brown	Fall	4.0	No	Venmo	Free Shipping	No	No	24	Debit Card	Annually
3338	2001/11/25	Female	Jacket	Outerwear	23	Arizona	L	Blue	Winter	4.4	No	Bank Transfer	2-Day Shipping	No	No	45	Bank Transfer	Bi-Weekly
3339	1995/02/18	Female	Skirt	Clothing	94	Minnesota	L	White	Winter	2.9	No	Venmo	2-Day Shipping	No	No	46	Credit Card	Monthly
3340	2004/12/08	Female	Gloves	Accessories	99	Nebraska	M	Cyan	Fall	3.6	No	Debit Card	Store Pickup	No	No	35	Cash	Fortnightly
3341	1982/04/08	Female	T-shirt	Clothing	36	Virginia	XL	Maroon	Fall	4.4	No	Credit Card	Free Shipping	No	No	47	Credit Card	Fortnightly
3342	1969/09/29	Female	Jacket	Outerwear	50	Connecticut	XL	Olive	Summer	4.5	No	Venmo	Standard	No	No	35	Credit Card	Monthly
3343	1958/10/28	Female	Jacket	Outerwear	81	New Jersey	M	Violet	Spring	3.8	No	Credit Card	Free Shipping	No	No	45	Credit Card	Weekly
3344	2000/11/03	Female	Shorts	Clothing	31	Kentucky	XL	Green	Winter	3.6	No	Bank Transfer	2-Day Shipping	No	No	6	Cash	Bi-Weekly
3345	1962/07/02	Female	Hat	Accessories	48	Washington	XL	Magenta	Fall	4.3	No	Debit Card	Free Shipping	No	No	20	Cash	Annually
3346	1996/04/09	Female	Handbag	Accessories	91	Florida	M	Turquoise	Summer	4.0	No	Cash	2-Day Shipping	No	No	3	Venmo	Bi-Weekly
3347	1994/12/15	Female	Jeans	Clothing	99	Oklahoma	M	Black	Summer	3.4	No	PayPal	Express	No	No	30	Venmo	Quarterly
3348	2002/08/27	Female	Shoes	Footwear	70	Iowa	XL	Cyan	Summer	4.4	No	Credit Card	Standard	No	No	28	PayPal	Bi-Weekly
3349	1996/07/13	Female	T-shirt	Clothing	74	New Hampshire	L	Gray	Winter	2.8	No	PayPal	Standard	No	No	15	Cash	Every 3 Months
3350	1989/12/12	Female	Jewelry	Accessories	79	Georgia	M	Red	Fall	2.8	No	Cash	Store Pickup	No	No	29	PayPal	Quarterly
3351	1979/02/10	Female	Handbag	Accessories	33	Mississippi	S	Olive	Fall	4.9	No	PayPal	2-Day Shipping	No	No	15	Cash	Bi-Weekly
3352	1981/11/20	Female	Shirt	Clothing	49	New Hampshire	L	Cyan	Spring	4.2	No	Cash	2-Day Shipping	No	No	18	Bank Transfer	Fortnightly
3353	1969/03/13	Female	Belt	Accessories	96	Washington	M	Teal	Summer	2.9	No	Credit Card	Next Day Air	No	No	7	Bank Transfer	Bi-Weekly
3354	1993/07/15	Female	Dress	Clothing	66	Ohio	L	Teal	Fall	4.6	No	Debit Card	Free Shipping	No	No	19	Credit Card	Every 3 Months
3355	1982/07/16	Female	Skirt	Clothing	45	Maryland	M	Orange	Fall	2.8	No	Cash	Next Day Air	No	No	15	PayPal	Weekly
3356	1984/09/10	Female	Blouse	Clothing	28	Delaware	M	Peach	Spring	2.6	No	Debit Card	Store Pickup	No	No	3	Bank Transfer	Bi-Weekly
3357	1985/09/06	Female	Jeans	Clothing	48	Tennessee	M	Silver	Summer	3.5	No	Credit Card	Store Pickup	No	No	13	PayPal	Bi-Weekly
3358	1983/04/07	Female	Hoodie	Clothing	67	Arkansas	M	Pink	Winter	3.5	No	Venmo	Free Shipping	No	No	37	Credit Card	Monthly
3359	1968/11/22	Female	T-shirt	Clothing	59	Tennessee	M	Magenta	Fall	3.4	No	Debit Card	2-Day Shipping	No	No	26	Cash	Annually
3360	1981/02/16	Female	Sunglasses	Accessories	74	New Hampshire	L	Red	Fall	3.9	No	Credit Card	Next Day Air	No	No	29	Debit Card	Monthly
3361	2002/12/12	Female	Jacket	Outerwear	81	Minnesota	M	Maroon	Spring	3.3	No	Venmo	2-Day Shipping	No	No	47	Cash	Every 3 Months
3362	1977/01/27	Female	Shoes	Footwear	26	Florida	M	Silver	Spring	4.1	No	Credit Card	Free Shipping	No	No	47	Credit Card	Bi-Weekly
3363	1974/04/23	Female	Handbag	Accessories	61	Tennessee	M	Gray	Summer	3.0	No	Credit Card	Next Day Air	No	No	48	Venmo	Fortnightly
3364	1966/01/14	Female	Sweater	Clothing	23	California	M	Turquoise	Winter	3.0	No	PayPal	Next Day Air	No	No	46	Bank Transfer	Bi-Weekly
3365	1974/09/24	Female	Scarf	Accessories	33	Oregon	M	Peach	Fall	3.2	No	Cash	Standard	No	No	7	Credit Card	Monthly
3366	1981/11/06	Female	Skirt	Clothing	58	Tennessee	L	Teal	Fall	3.9	No	Bank Transfer	Express	No	No	45	Credit Card	Every 3 Months
3367	1986/02/03	Female	Gloves	Accessories	65	North Carolina	M	Red	Spring	3.6	No	Venmo	2-Day Shipping	No	No	47	Debit Card	Quarterly
3368	1980/01/01	Female	T-shirt	Clothing	48	Tennessee	M	Blue	Summer	3.1	No	Credit Card	Store Pickup	No	No	6	Venmo	Fortnightly
3369	1994/10/26	Female	Sandals	Footwear	25	Nebraska	M	Blue	Spring	4.8	No	Cash	Express	No	No	29	Bank Transfer	Every 3 Months
3370	1977/11/02	Female	Sweater	Clothing	51	Maine	M	Indigo	Winter	3.8	No	Debit Card	2-Day Shipping	No	No	42	Cash	Monthly
3371	1994/03/22	Female	Belt	Accessories	31	Illinois	M	Charcoal	Summer	2.8	No	Venmo	Store Pickup	No	No	46	Cash	Fortnightly
3372	1975/04/23	Female	Hoodie	Clothing	99	Colorado	S	Turquoise	Winter	4.0	No	PayPal	Next Day Air	No	No	28	PayPal	Annually
3373	1968/01/10	Female	Socks	Clothing	25	Pennsylvania	M	Maroon	Winter	4.6	No	Credit Card	Free Shipping	No	No	14	Credit Card	Every 3 Months
3374	1954/03/01	Female	Sandals	Footwear	52	Minnesota	M	Purple	Spring	3.5	No	Debit Card	Store Pickup	No	No	12	Debit Card	Every 3 Months
3375	2002/03/30	Female	Blouse	Clothing	47	Nevada	S	Lavender	Spring	3.7	No	Debit Card	2-Day Shipping	No	No	41	Debit Card	Annually
3376	1973/07/04	Female	Boots	Footwear	98	Connecticut	XL	Yellow	Fall	4.9	No	Debit Card	Express	No	No	8	Credit Card	Annually
3377	2002/05/23	Female	Hat	Accessories	46	Ohio	M	Green	Winter	4.1	No	Credit Card	Store Pickup	No	No	24	Cash	Quarterly
3378	1987/09/21	Female	Shirt	Clothing	32	Kentucky	M	Yellow	Winter	4.6	No	Bank Transfer	Next Day Air	No	No	18	PayPal	Fortnightly
3379	1975/02/06	Female	Shorts	Clothing	75	Minnesota	L	Gold	Fall	4.5	No	PayPal	Next Day Air	No	No	6	Cash	Quarterly
3380	1963/08/05	Female	Handbag	Accessories	51	Tennessee	L	Turquoise	Summer	5.0	No	Debit Card	Store Pickup	No	No	40	Cash	Weekly
3381	1983/10/23	Female	Dress	Clothing	52	North Dakota	L	Blue	Summer	3.8	No	PayPal	Standard	No	No	6	PayPal	Every 3 Months
3382	1967/12/10	Female	Hat	Accessories	66	Minnesota	L	Turquoise	Winter	4.7	No	Bank Transfer	Standard	No	No	27	Credit Card	Quarterly
3383	1990/04/09	Female	Sweater	Clothing	35	Nebraska	M	Maroon	Spring	2.8	No	Bank Transfer	Express	No	No	2	Bank Transfer	Weekly
3384	1997/09/13	Female	Coat	Outerwear	43	Delaware	M	Pink	Fall	2.6	No	Credit Card	Next Day Air	No	No	39	Venmo	Bi-Weekly
3385	1985/12/09	Female	Hoodie	Clothing	24	Minnesota	L	Maroon	Summer	3.8	No	Credit Card	Free Shipping	No	No	9	Venmo	Quarterly
3386	1962/10/02	Female	Jewelry	Accessories	83	Rhode Island	M	Olive	Winter	2.8	No	PayPal	Standard	No	No	16	Credit Card	Every 3 Months
3387	1990/04/30	Female	T-shirt	Clothing	62	Michigan	M	Lavender	Fall	2.6	No	Debit Card	2-Day Shipping	No	No	36	Cash	Quarterly
3388	1971/11/05	Female	Pants	Clothing	78	New Jersey	S	Pink	Spring	3.4	No	Venmo	2-Day Shipping	No	No	2	Credit Card	Bi-Weekly
3389	1989/05/16	Female	Sweater	Clothing	61	South Dakota	M	Cyan	Spring	4.5	No	Venmo	Store Pickup	No	No	21	Credit Card	Weekly
3390	1986/03/19	Female	Pants	Clothing	57	North Carolina	L	Maroon	Fall	3.8	No	Credit Card	Free Shipping	No	No	39	Venmo	Annually
3391	1992/09/29	Female	Socks	Clothing	70	Oregon	S	Red	Summer	3.0	No	Credit Card	Next Day Air	No	No	38	PayPal	Annually
3392	1977/12/19	Female	Hoodie	Clothing	57	Montana	M	Silver	Fall	3.7	No	Cash	2-Day Shipping	No	No	6	Debit Card	Every 3 Months
3393	1971/07/14	Female	Scarf	Accessories	74	New Jersey	XL	Blue	Winter	4.4	No	Credit Card	Free Shipping	No	No	6	Venmo	Bi-Weekly
3394	1964/06/05	Female	Dress	Clothing	90	Arizona	M	Gold	Fall	3.1	No	PayPal	Next Day Air	No	No	50	Debit Card	Monthly
3395	1993/09/26	Female	Sandals	Footwear	98	Vermont	S	Yellow	Spring	4.2	No	Cash	Store Pickup	No	No	9	PayPal	Annually
3396	1980/04/19	Female	Dress	Clothing	43	Colorado	M	Silver	Winter	3.1	No	Debit Card	Free Shipping	No	No	15	Debit Card	Every 3 Months
3397	1995/12/21	Female	Pants	Clothing	37	Tennessee	XL	Black	Winter	5.0	No	PayPal	Next Day Air	No	No	5	PayPal	Quarterly
3398	2005/12/15	Female	Blouse	Clothing	38	New Jersey	L	Yellow	Summer	2.7	No	Bank Transfer	Standard	No	No	13	Bank Transfer	Bi-Weekly
3399	1970/02/06	Female	Jeans	Clothing	60	Montana	L	Pink	Winter	3.8	No	Cash	Standard	No	No	44	Cash	Fortnightly
3400	1984/01/07	Female	Pants	Clothing	55	Montana	XL	Yellow	Winter	3.3	No	Debit Card	Standard	No	No	36	Debit Card	Annually
3401	1985/02/16	Female	Sunglasses	Accessories	51	Nevada	M	Lavender	Fall	4.8	No	Debit Card	Free Shipping	No	No	18	Venmo	Fortnightly
3402	1980/12/18	Female	Backpack	Accessories	71	Nevada	L	Peach	Winter	3.4	No	Venmo	Standard	No	No	39	Credit Card	Weekly
3403	2002/02/12	Female	Hoodie	Clothing	61	Louisiana	M	Black	Spring	4.4	No	Venmo	2-Day Shipping	No	No	11	PayPal	Every 3 Months
3404	1994/08/29	Female	Boots	Footwear	65	Illinois	M	Olive	Summer	3.9	No	Credit Card	Standard	No	No	1	Cash	Bi-Weekly
3405	1955/10/15	Female	Gloves	Accessories	34	South Carolina	L	Olive	Fall	3.9	No	Cash	2-Day Shipping	No	No	34	Credit Card	Annually
3406	1996/02/04	Female	Blouse	Clothing	87	Washington	M	White	Summer	4.2	No	Venmo	Store Pickup	No	No	47	Bank Transfer	Bi-Weekly
3407	1967/06/07	Female	Sweater	Clothing	79	Nebraska	M	Red	Spring	4.0	No	Venmo	Store Pickup	No	No	24	Venmo	Quarterly
3408	1978/04/12	Female	Dress	Clothing	46	Alabama	S	Purple	Spring	2.6	No	Bank Transfer	Store Pickup	No	No	20	Cash	Quarterly
3409	1976/07/15	Female	Socks	Clothing	72	Montana	L	Purple	Summer	4.4	No	PayPal	Standard	No	No	11	Bank Transfer	Annually
3410	2000/04/13	Female	Shirt	Clothing	93	Minnesota	M	Teal	Summer	3.2	No	PayPal	Next Day Air	No	No	3	Credit Card	Every 3 Months
3411	1974/12/09	Female	Sandals	Footwear	76	Ohio	L	Teal	Summer	4.3	No	PayPal	Free Shipping	No	No	38	Bank Transfer	Bi-Weekly
3412	1995/06/09	Female	Shoes	Footwear	56	New York	L	Gray	Winter	4.9	No	Venmo	2-Day Shipping	No	No	45	Cash	Weekly
3413	1963/05/26	Female	Sandals	Footwear	83	Indiana	M	Magenta	Fall	3.8	No	Credit Card	Store Pickup	No	No	31	Venmo	Quarterly
3414	1990/10/08	Female	Gloves	Accessories	90	Delaware	XL	Black	Winter	2.5	No	Cash	Express	No	No	16	PayPal	Bi-Weekly
3415	1997/05/04	Female	Boots	Footwear	94	Connecticut	M	Maroon	Spring	4.9	No	Venmo	Next Day Air	No	No	3	Bank Transfer	Quarterly
3416	1986/11/01	Female	Blouse	Clothing	68	New York	M	Gold	Fall	3.0	No	Credit Card	2-Day Shipping	No	No	15	Bank Transfer	Annually
3417	1999/11/20	Female	Sandals	Footwear	53	Alabama	M	Purple	Spring	3.2	No	PayPal	Store Pickup	No	No	11	Bank Transfer	Every 3 Months
3418	1970/03/14	Female	Coat	Outerwear	35	Massachusetts	M	Blue	Summer	2.9	No	PayPal	2-Day Shipping	No	No	22	Debit Card	Fortnightly
3419	1971/11/19	Female	Jacket	Outerwear	30	South Carolina	M	Beige	Summer	2.8	No	Cash	Free Shipping	No	No	35	Debit Card	Annually
3420	2001/05/28	Female	Jewelry	Accessories	26	West Virginia	L	Indigo	Winter	3.1	No	Venmo	Store Pickup	No	No	5	Venmo	Bi-Weekly
3421	2005/11/01	Female	Hat	Accessories	60	Kentucky	M	Purple	Winter	3.4	No	Debit Card	Express	No	No	35	PayPal	Bi-Weekly
3422	1967/09/18	Female	Shoes	Footwear	30	New Jersey	M	Maroon	Summer	2.9	No	PayPal	Free Shipping	No	No	27	PayPal	Weekly
3423	2005/03/16	Female	Coat	Outerwear	91	New York	L	Beige	Winter	3.2	No	Credit Card	Next Day Air	No	No	9	Venmo	Monthly
3424	1991/03/27	Female	Boots	Footwear	71	Massachusetts	M	Brown	Spring	3.8	No	Venmo	Next Day Air	No	No	21	PayPal	Bi-Weekly
3425	1991/10/12	Female	Scarf	Accessories	64	Florida	L	Green	Summer	3.6	No	Venmo	2-Day Shipping	No	No	23	Credit Card	Monthly
3426	1986/09/17	Female	Hat	Accessories	54	Michigan	M	Blue	Summer	4.3	No	Bank Transfer	Next Day Air	No	No	3	Debit Card	Bi-Weekly
3427	1977/04/11	Female	Socks	Clothing	35	Oregon	XL	Magenta	Fall	4.8	No	PayPal	2-Day Shipping	No	No	31	Credit Card	Annually
3428	1985/02/23	Female	T-shirt	Clothing	38	Michigan	XL	Turquoise	Winter	2.5	No	Bank Transfer	Store Pickup	No	No	44	Cash	Annually
3429	1992/07/09	Female	Jewelry	Accessories	69	Washington	M	Gray	Fall	2.5	No	Debit Card	Next Day Air	No	No	20	Venmo	Monthly
3430	1997/11/24	Female	Skirt	Clothing	96	Alaska	S	Purple	Winter	4.6	No	Debit Card	Express	No	No	34	Debit Card	Weekly
3431	1957/11/02	Female	Socks	Clothing	73	Montana	M	Lavender	Winter	4.2	No	Credit Card	Next Day Air	No	No	17	Bank Transfer	Every 3 Months
3432	1978/12/10	Female	Belt	Accessories	49	New Mexico	S	Green	Summer	4.2	No	Cash	Express	No	No	20	Venmo	Annually
3433	1988/08/05	Female	Boots	Footwear	44	Connecticut	M	Gray	Summer	4.8	No	Credit Card	2-Day Shipping	No	No	46	PayPal	Every 3 Months
3434	1962/08/05	Female	Socks	Clothing	93	Alaska	M	Yellow	Spring	4.5	No	Cash	Free Shipping	No	No	28	PayPal	Annually
3435	1993/03/19	Female	Pants	Clothing	72	Ohio	S	Orange	Summer	3.3	No	PayPal	2-Day Shipping	No	No	6	Venmo	Fortnightly
3436	1956/06/14	Female	Socks	Clothing	91	Montana	M	Beige	Summer	2.7	No	Debit Card	2-Day Shipping	No	No	50	Debit Card	Bi-Weekly
3437	1967/01/23	Female	Belt	Accessories	83	Nebraska	L	Peach	Winter	2.8	No	Venmo	2-Day Shipping	No	No	41	Bank Transfer	Monthly
3438	2002/02/02	Female	Jacket	Outerwear	62	Oklahoma	S	Green	Winter	3.5	No	Venmo	2-Day Shipping	No	No	50	PayPal	Annually
3439	1998/12/22	Female	Shirt	Clothing	71	Kentucky	M	Violet	Fall	3.0	No	Debit Card	Store Pickup	No	No	33	Credit Card	Monthly
3440	1981/09/11	Female	Gloves	Accessories	93	Idaho	M	Gray	Summer	4.5	No	Cash	Express	No	No	25	Venmo	Quarterly
3441	1979/10/12	Female	Handbag	Accessories	63	Maryland	L	Magenta	Fall	4.3	No	Credit Card	2-Day Shipping	No	No	2	PayPal	Weekly
3442	1960/10/02	Female	Sweater	Clothing	96	Tennessee	XL	Charcoal	Fall	4.1	No	Debit Card	Standard	No	No	15	Credit Card	Annually
3443	1996/06/22	Female	Skirt	Clothing	78	Michigan	M	Violet	Spring	4.3	No	Venmo	Next Day Air	No	No	12	PayPal	Weekly
3444	1977/05/01	Female	Dress	Clothing	24	Tennessee	L	Silver	Summer	5.0	No	PayPal	Free Shipping	No	No	28	Cash	Bi-Weekly
3445	1971/07/06	Female	Pants	Clothing	63	Rhode Island	S	Green	Summer	3.8	No	Cash	2-Day Shipping	No	No	12	Bank Transfer	Bi-Weekly
3446	1982/03/04	Female	Hat	Accessories	58	Florida	M	Magenta	Fall	4.9	No	Venmo	Standard	No	No	3	Debit Card	Annually
3447	1973/08/22	Female	Boots	Footwear	55	Louisiana	S	Purple	Spring	5.0	No	Debit Card	2-Day Shipping	No	No	20	Cash	Weekly
3448	1962/08/27	Female	Sandals	Footwear	58	Arkansas	M	Blue	Fall	4.3	No	Debit Card	Express	No	No	3	Bank Transfer	Bi-Weekly
3449	2006/12/07	Female	Coat	Outerwear	28	Kentucky	S	Yellow	Winter	4.1	No	PayPal	Express	No	No	32	Bank Transfer	Fortnightly
3450	1976/12/17	Female	Blouse	Clothing	37	Kansas	M	Brown	Spring	4.5	No	PayPal	Standard	No	No	35	Cash	Monthly
3451	2004/10/05	Female	Shorts	Clothing	78	Vermont	M	Pink	Spring	3.6	No	PayPal	Store Pickup	No	No	31	PayPal	Monthly
3452	1992/03/15	Female	Blouse	Clothing	73	Nevada	XL	Silver	Fall	3.0	No	Bank Transfer	Free Shipping	No	No	13	Credit Card	Annually
3453	1998/10/02	Female	Jacket	Outerwear	20	Oklahoma	M	Indigo	Spring	3.7	No	Credit Card	Next Day Air	No	No	3	Venmo	Fortnightly
3454	1993/08/05	Female	Shirt	Clothing	60	Alabama	L	Pink	Winter	4.3	No	Venmo	Standard	No	No	48	Venmo	Bi-Weekly
3455	1969/04/20	Female	Handbag	Accessories	71	Louisiana	S	Lavender	Fall	4.6	No	Cash	Store Pickup	No	No	15	PayPal	Bi-Weekly
3456	1975/03/08	Female	T-shirt	Clothing	89	Ohio	M	Orange	Fall	4.7	No	Bank Transfer	Standard	No	No	13	Venmo	Annually
3457	1982/07/14	Female	Hoodie	Clothing	53	Texas	M	Red	Fall	4.6	No	Bank Transfer	Express	No	No	21	Venmo	Monthly
3458	1960/07/07	Female	Jewelry	Accessories	87	Maryland	M	Gray	Summer	3.0	No	Bank Transfer	Express	No	No	29	Cash	Fortnightly
3459	1956/03/28	Female	Jewelry	Accessories	37	West Virginia	L	Violet	Spring	3.4	No	PayPal	Standard	No	No	24	Venmo	Quarterly
3460	1956/03/24	Female	Hoodie	Clothing	37	Ohio	L	Green	Fall	3.8	No	Venmo	Express	No	No	21	PayPal	Annually
3461	1983/10/26	Female	Scarf	Accessories	78	Indiana	M	Gold	Spring	3.1	No	Credit Card	Express	No	No	5	Bank Transfer	Bi-Weekly
3462	1973/07/04	Female	Shoes	Footwear	23	Wyoming	S	Maroon	Spring	4.4	No	Venmo	Standard	No	No	47	Cash	Quarterly
3463	1980/07/17	Female	Jeans	Clothing	73	Michigan	L	Olive	Spring	4.5	No	Bank Transfer	Standard	No	No	34	Credit Card	Every 3 Months
3464	1997/09/14	Female	Jewelry	Accessories	27	Maine	M	Yellow	Fall	2.8	No	Debit Card	2-Day Shipping	No	No	45	PayPal	Fortnightly
3465	1988/11/25	Female	Coat	Outerwear	59	Utah	S	Peach	Winter	2.7	No	Debit Card	Next Day Air	No	No	12	PayPal	Annually
3466	2005/11/11	Female	Backpack	Accessories	53	Iowa	M	Gold	Spring	3.4	No	Bank Transfer	Standard	No	No	31	Debit Card	Weekly
3467	1975/05/21	Female	Socks	Clothing	42	Maryland	S	Purple	Summer	4.6	No	Debit Card	Standard	No	No	43	Bank Transfer	Annually
3468	2006/12/20	Female	Scarf	Accessories	45	Texas	M	Charcoal	Fall	5.0	No	Bank Transfer	Next Day Air	No	No	5	Credit Card	Annually
3469	1988/10/15	Female	Sunglasses	Accessories	89	Ohio	S	Indigo	Winter	3.5	No	Credit Card	Standard	No	No	36	Debit Card	Quarterly
3470	1988/07/18	Female	Socks	Clothing	85	North Dakota	L	Magenta	Fall	3.3	No	Bank Transfer	Store Pickup	No	No	12	Cash	Annually
3471	2005/03/24	Female	Coat	Outerwear	69	West Virginia	S	Olive	Summer	4.5	No	Cash	Free Shipping	No	No	31	Cash	Bi-Weekly
3472	1981/11/01	Female	Sandals	Footwear	66	North Carolina	S	Blue	Spring	3.1	No	Cash	Store Pickup	No	No	31	Cash	Bi-Weekly
3473	1993/09/23	Female	Blouse	Clothing	42	Georgia	S	White	Summer	4.0	No	Bank Transfer	Free Shipping	No	No	15	Debit Card	Weekly
3474	1961/10/20	Female	Dress	Clothing	40	Kansas	M	Cyan	Spring	2.5	No	Credit Card	Express	No	No	11	Cash	Weekly
3475	1983/10/01	Female	Pants	Clothing	82	Maine	M	Cyan	Winter	4.4	No	PayPal	Store Pickup	No	No	18	Venmo	Monthly
3476	1976/03/31	Female	Sneakers	Footwear	88	South Carolina	M	Orange	Spring	4.4	No	Debit Card	Express	No	No	9	Cash	Quarterly
3477	1956/06/21	Female	Boots	Footwear	99	South Carolina	XL	Orange	Summer	3.2	No	Credit Card	Free Shipping	No	No	11	Cash	Weekly
3478	1971/10/04	Female	Handbag	Accessories	85	Kentucky	S	Teal	Spring	3.8	No	PayPal	Store Pickup	No	No	38	Debit Card	Bi-Weekly
3479	1988/02/20	Female	Handbag	Accessories	57	Arizona	M	Magenta	Fall	4.6	No	PayPal	Store Pickup	No	No	42	PayPal	Quarterly
3480	1978/08/28	Female	Sweater	Clothing	56	New York	S	Orange	Summer	4.9	No	PayPal	Standard	No	No	41	Cash	Monthly
3481	2003/11/06	Female	Sandals	Footwear	79	New Hampshire	L	Peach	Winter	3.5	No	Cash	Free Shipping	No	No	45	PayPal	Monthly
3482	1972/09/03	Female	Socks	Clothing	67	Ohio	S	Maroon	Summer	3.4	No	Credit Card	Store Pickup	No	No	41	Debit Card	Bi-Weekly
3483	1958/07/01	Female	Gloves	Accessories	61	Hawaii	M	Gold	Winter	3.9	No	Venmo	Next Day Air	No	No	35	Debit Card	Weekly
3484	2005/05/12	Female	Hoodie	Clothing	37	Texas	L	White	Winter	3.9	No	Venmo	Express	No	No	21	Credit Card	Every 3 Months
3485	1980/10/10	Female	Dress	Clothing	75	Illinois	L	Gray	Fall	4.2	No	Debit Card	Free Shipping	No	No	13	Credit Card	Bi-Weekly
3486	1974/07/15	Female	Shirt	Clothing	21	Massachusetts	XL	Brown	Winter	3.4	No	Debit Card	Standard	No	No	23	Debit Card	Fortnightly
3487	1973/02/14	Female	Shorts	Clothing	89	North Carolina	L	Charcoal	Winter	4.9	No	Debit Card	Standard	No	No	6	PayPal	Weekly
3488	1999/05/19	f	Sandals	Footwear	24	West Virginia	L	Beige	Fall	2.9	No	Debit Card	Store Pickup	No	No	39	Bank Transfer	Annually
3489	1962/03/13	Female	Sweater	Clothing	27	Delaware	XL	Teal	Spring	4.9	No	Cash	Store Pickup	No	No	7	Cash	Quarterly
3490	1976/03/19	Female	Dress	Clothing	26	Idaho	L	Black	Summer	4.6	No	Bank Transfer	2-Day Shipping	No	No	32	PayPal	Every 3 Months
3491	1962/01/30	Female	Boots	Footwear	82	Oregon	M	Violet	Spring	3.6	No	Venmo	Store Pickup	No	No	43	Credit Card	Quarterly
3492	2002/01/14	Female	Pants	Clothing	28	Maine	M	Orange	Winter	4.3	No	Bank Transfer	Express	No	No	15	Cash	Monthly
3493	1976/01/29	Female	Gloves	Accessories	65	South Dakota	M	Turquoise	Fall	4.6	No	PayPal	Standard	No	No	48	Bank Transfer	Annually
3494	1976/01/08	Female	Pants	Clothing	82	New Mexico	XL	Black	Winter	4.7	No	Cash	Store Pickup	No	No	35	Credit Card	Weekly
3495	1962/05/14	Female	Scarf	Accessories	38	Washington	M	Silver	Winter	3.5	No	Credit Card	Free Shipping	No	No	41	PayPal	Quarterly
3496	2000/06/29	Female	Shorts	Clothing	33	Georgia	XL	Gray	Spring	2.8	No	Debit Card	Free Shipping	No	No	14	Cash	Weekly
3497	1985/05/09	Female	Shoes	Footwear	38	Idaho	M	Pink	Summer	4.0	No	Cash	Free Shipping	No	No	22	PayPal	Monthly
3498	1989/04/03	Female	Handbag	Accessories	48	Colorado	M	Red	Spring	4.3	No	PayPal	Store Pickup	No	No	16	Venmo	Every 3 Months
3499	1977/12/07	Female	Sandals	Footwear	35	Kentucky	M	Lavender	Summer	3.8	No	PayPal	Standard	No	No	2	Bank Transfer	Bi-Weekly
3500	2002/05/27	Female	Socks	Clothing	29	New Jersey	L	Indigo	Fall	3.0	No	Bank Transfer	Next Day Air	No	No	13	PayPal	Every 3 Months
3501	1986/04/24	Female	Shirt	Clothing	48	Oregon	S	Silver	Fall	4.6	No	Credit Card	Next Day Air	No	No	38	Debit Card	Fortnightly
3502	1971/03/17	Female	Shoes	Footwear	87	Nebraska	M	Silver	Fall	4.8	No	Bank Transfer	Standard	No	No	43	Bank Transfer	Weekly
3503	1993/11/30	Female	Backpack	Accessories	62	Massachusetts	M	Green	Fall	4.7	No	Bank Transfer	Next Day Air	No	No	26	Bank Transfer	Quarterly
3504	1993/08/04	Female	Shirt	Clothing	96	Nebraska	M	Pink	Spring	3.9	No	Cash	Free Shipping	No	No	39	Cash	Weekly
3505	1959/09/17	Female	Handbag	Accessories	41	Hawaii	S	Violet	Fall	4.0	No	Bank Transfer	Next Day Air	No	No	50	Venmo	Monthly
3506	1976/06/16	Female	Jewelry	Accessories	42	Indiana	L	Red	Winter	3.7	No	Cash	2-Day Shipping	No	No	40	Bank Transfer	Every 3 Months
3507	2006/02/11	Female	Shirt	Clothing	57	Illinois	L	Olive	Winter	3.7	No	Venmo	2-Day Shipping	No	No	12	Cash	Fortnightly
3508	1978/01/19	Female	Handbag	Accessories	65	Colorado	S	Purple	Spring	4.2	No	Bank Transfer	Store Pickup	No	No	33	Credit Card	Every 3 Months
3509	1972/05/03	Female	Pants	Clothing	54	Pennsylvania	M	Gray	Fall	4.7	No	Venmo	Standard	No	No	49	Bank Transfer	Weekly
3510	1974/01/31	Female	T-shirt	Clothing	22	Ohio	L	Brown	Winter	4.3	No	Cash	Next Day Air	No	No	43	Venmo	Bi-Weekly
3511	1975/12/24	Female	Sneakers	Footwear	96	Pennsylvania	S	Orange	Fall	4.9	No	Credit Card	2-Day Shipping	No	No	14	Venmo	Monthly
3512	1955/06/30	Female	Jewelry	Accessories	81	Mississippi	M	Blue	Summer	3.9	No	Venmo	2-Day Shipping	No	No	21	Credit Card	Every 3 Months
